SpotifyURI,Acousticness,Danceability,DurationMS,DynamicRange,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,ReleaseDate,Sections,Speechiness,Tempo,TimeSignature,Valence,Hot
spotify:track:6mXHxE2BEafOgdWoFvc6mF,0.485,0.615,301933,14.831,0.6759999999999999,0,0.0,8,0.0634,-5.154,1,54,2011-10-19,13,0.0715,121.026,4,0.259,1
spotify:track:10aWGOqSDBqvNzJ9NeKDbK,0.297,0.693,220853,45.831,0.516,0,0.000127,8,0.0604,-6.4460000000000015,1,66,2006-01-01,10,0.0413,94.02,4,0.494,1
spotify:track:2nGFzvICaeEWjIrBrL2RAx,0.16699999999999998,0.7390000000000001,215360,16.394000000000002,0.511,0,1.34e-06,9,0.133,-7.8439999999999985,1,74,2006-01-01,10,0.0362,96.038,4,0.542,1
spotify:track:4j9Y9TzpmUE21e91R5DT7k,0.16,0.721,230387,33.181999999999995,0.627,0,0.0,1,0.0527,-4.112,1,30,2006-10-14,9,0.0552,133.89600000000002,4,0.528,1
spotify:track:3MEt5KPNRD7RpE8BnvJe6B,0.0112,0.575,233760,31.005000000000006,0.818,0,0.0,10,0.327,-4.878,1,55,2006-01-01,11,0.0266,77.983,4,0.521,1
spotify:track:0gXK4B39Vquj1oaMnxXP7Y,0.272,0.466,180880,16.021,0.4370000000000001,0,0.0275,4,0.338,-7.867000000000001,0,24,2006-01-01,8,0.0266,74.957,4,0.224,1
spotify:track:4mDWapOAzoFsHu8TPcP2R0,0.59,0.7829999999999999,260293,21.534000000000002,0.608,0,0.0,8,0.158,-5.674,1,56,2006,13,0.0345,134.005,4,0.914,1
spotify:track:5hF2LnbkpnXCkksMSeWcxZ,0.0825,0.7859999999999999,234133,21.401000000000003,0.511,1,0.0,7,0.12,-6.66,1,59,2006-01-01,12,0.28600000000000003,80.0,4,0.5870000000000001,1
spotify:track:47aQT2aV12TyilaoYi1NiD,0.046,0.795,242200,4.211,0.978,0,8.290000000000001e-05,10,0.14300000000000002,-6.097,0,66,2006-01-01,10,0.0459,114.321,4,0.843,1
spotify:track:7g7M96UGiA7OR79H86gV4m,0.0241,0.858,202720,2.4879999999999995,0.484,1,1.8e-06,6,0.123,-7.447999999999999,0,60,2006-03-14,10,0.277,99.992,4,0.329,1
spotify:track:3bSq5OpEWmLK1o8F7saR2F,0.00216,0.53,184227,3.0039999999999996,0.951,0,0.0,8,0.0454,-3.555,1,45,2006-01-01,8,0.0401,144.878,4,0.813,1
spotify:track:3rcXcJT6Uwg1ojuCdPRjeJ,0.00928,0.659,189080,12.218,0.8079999999999999,0,6.68e-06,2,0.29,-5.079,1,40,2006-01-01,9,0.0869,124.057,4,0.529,1
spotify:track:0Q2y7Amx3vHz5Jqa7TFEYE,0.0591,0.629,185893,6.680999999999999,0.889,0,0.0,6,0.473,-3.644,0,40,2006-01-01,12,0.0692,114.058,4,0.6829999999999999,1
spotify:track:5p53PF8DpDlAe7I9zXwirD,0.00658,0.501,226627,14.659,0.7909999999999999,0,0.0,7,0.109,-4.996,1,16,2006-01-01,11,0.032,108.181,4,0.461,1
spotify:track:5qiWQq9tPjMDNpd1knSoZ0,0.000427,0.581,177253,11.459000000000001,0.7979999999999999,0,1.13e-06,4,0.36,-4.2860000000000005,1,40,2006-01-01,12,0.0291,141.04,4,0.48,1
spotify:track:4mpUaApNea2QhQshM4xyr4,0.0273,0.669,220187,9.868,0.861,0,0.0,2,0.0586,-3.547,1,55,2006-08-08,10,0.0929,133.82,4,0.72,1
spotify:track:0wbNcKAkExGmWiicedOyiR,0.213,0.8220000000000001,194165,5.683999999999998,0.7859999999999999,0,1.19e-05,6,0.0505,-4.197,0,40,2006-01-01,9,0.371,106.986,4,0.877,1
spotify:track:1qsN5cpqU6quWtL9lgyA1v,0.0056,0.628,194307,30.905,0.8440000000000001,0,0.0,4,0.117,-3.079,1,40,2006-01-01,8,0.0403,140.96200000000005,4,0.653,1
spotify:track:4v5kAh2wWyCSuKuhMJK8u6,0.057,0.589,220640,2.6060000000000003,0.655,0,0.000353,8,0.3720000000000001,-8.138,1,59,2006-08-07,12,0.0488,105.272,4,0.675,1
spotify:track:6k8uthjEbttfWXcGaNTQGD,0.067,0.711,243880,1.045,0.7609999999999999,0,0.0,8,0.041,-3.04,1,45,2006-11-07,12,0.225,95.824,4,0.718,1
spotify:track:5lDriBxJd22IhOH9zTcFrV,0.000346,0.465,193653,11.324000000000002,0.954,0,5.38e-06,10,0.573,-4.251,1,68,2005-01-01,9,0.044,143.85,4,0.458,1
spotify:track:1tL40tfdtUaSLek4DvDDr3,0.477,0.449,380200,24.122,0.691,0,0.0,4,0.0966,-5.65,0,57,2006-01-01,13,0.0349,93.267,4,0.201,1
spotify:track:7huo2wvrCgRucUsjdSDLQV,0.00376,0.862,228907,31.305999999999997,0.742,0,0.00855,7,0.103,-4.722,1,60,2006-08-14,7,0.222,127.91,4,0.511,1
spotify:track:3pYKJaLiixRcDFfcNhxZKK,0.00296,0.623,165960,40.654,0.938,0,0.000852,0,0.48,-4.1610000000000005,1,61,2006-11-02,7,0.123,112.022,4,0.308,1
spotify:track:1G32fy7VMCDLl92iGXvBEm,0.336,0.715,204267,14.497,0.6679999999999999,0,1.91e-06,8,0.0772,-6.053,0,53,2006-01-01,8,0.0446,82.007,4,0.763,1
spotify:track:1ayFArNqsYgGT8gWWSscTD,0.634,0.598,213307,34.141000000000005,0.315,0,0.191,11,0.0825,-9.83,1,35,2006-09-25,9,0.0282,96.684,3,0.172,1
spotify:track:6ndmKwWqMozN2tcZqzCX4K,0.0583,0.688,230493,13.899000000000001,0.835,1,2.87e-06,8,0.0795,-4.162,1,75,2005,13,0.0911,84.85799999999998,4,0.88,1
spotify:track:1gloYGAZI6eHp6MEPjLuL3,0.00206,0.5429999999999999,143040,4.477,0.6970000000000001,0,1.82e-06,8,0.343,-9.211,1,42,2006-09-26,7,0.0612,185.978,4,0.861,1
spotify:track:2OqYarizUUGzSSNHPrDEii,0.0471,0.7,258680,13.769000000000002,0.518,1,0.0,4,0.1,-7.191,0,55,2006-06-27,8,0.177,75.973,4,0.542,1
spotify:track:7k6IzwMGpxnRghE7YosnXT,0.35200000000000004,0.8029999999999999,192213,11.325999999999999,0.454,0,0.0,8,0.0655,-4.802,0,71,2006-08-07,9,0.0294,99.99,4,0.7390000000000001,1
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,218093,11.72,0.8240000000000001,0,0.0,10,0.405,-5.892,0,81,2005-11-28,9,0.0712,100.024,4,0.7559999999999999,1
spotify:track:2Fs18NaCDuluPG1DHGw1XG,0.0026100000000000003,0.58,276320,32.199,0.953,0,0.0,5,0.218,-3.856,1,71,2006-01-01,13,0.0614,103.041,4,0.6729999999999999,1
spotify:track:6Gj3oHBAFYHlcLBHOXZ3oz,0.0838,0.443,232640,11.122,0.685,0,0.0,4,0.0848,-6.325,1,33,2006-01-01,12,0.0318,143.905,4,0.179,1
spotify:track:05Sgj1Hx03ZXc57gsV1kfX,0.0986,0.888,241840,6.594000000000001,0.5770000000000001,1,0.0,1,0.131,-7.702000000000001,0,64,2006-06-06,10,0.0612,84.00299999999999,4,0.609,1
spotify:track:1VnQfAPIHwFImjfO9gnyUt,0.0255,0.514,210233,13.737000000000002,0.679,0,0.0,6,0.0594,-6.117000000000001,1,51,2006,8,0.0273,164.109,4,0.496,1
spotify:track:1mLStmTgqH0nBzds3S4jkJ,0.00717,0.677,262867,25.289,0.77,0,1.04e-05,9,0.0425,-4.245,1,38,2005-08-30,11,0.0255,105.009,4,0.6859999999999999,1
spotify:track:7vOjTY220BqIttYDbwshED,0.0014,0.5,175920,13.828,0.889,0,0.0,11,0.0781,-4.541,1,42,2007-01-01,7,0.0676,132.713,4,0.428,1
spotify:track:7Id9WVdUZXIK1jchXxvRH3,0.00534,0.7709999999999999,289790,21.622,0.684,0,2.66e-06,6,0.7,-8.742,1,60,2019-04-17,12,0.141,105.968,4,0.154,1
spotify:track:6o3s08kk2fQI37vxGZDrJ1,0.00647,0.835,274387,3.3680000000000003,0.757,0,0.0,8,0.29,-5.029,0,67,2006-05-02,11,0.23,82.038,4,0.626,1
spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.0193,0.556,282160,8.369,0.913,0,8.59e-06,0,0.34600000000000003,-2.36,1,75,2006-05-09,10,0.0437,96.184,4,0.73,1
spotify:track:0qAMjeQFyd1qD0LDiV8gWp,0.328,0.748,172373,4.0760000000000005,0.7859999999999999,0,0.0,4,0.34,-7.7879999999999985,0,58,2005-01-01,6,0.0641,104.833,4,0.917,1
spotify:track:5OusUgzHz6Ulb3GZT7WUo5,0.105,0.625,235427,4.2170000000000005,0.848,0,0.0,2,0.23,-4.008,1,66,2006-07-18,10,0.0314,137.993,4,0.716,1
spotify:track:56sk7jBpZV0CD31G9hEU3b,0.000684,0.5529999999999999,231400,8.622,0.853,0,0.0,8,0.126,-3.668,1,71,2006-06-25,10,0.0339,122.023,4,0.506,1
spotify:track:6MBEjJlXQYXr8dfxDvZuoA,0.00798,0.826,226293,20.511,0.67,0,0.0,2,0.495,-5.559,1,58,2006-01-01,8,0.16899999999999998,74.007,4,0.794,1
spotify:track:19iqWNzp5LwEdvntpEK8MP,0.0132,0.524,215267,11.93,0.578,0,0.00921,9,0.108,-4.563,1,68,2006,8,0.12,123.669,4,0.537,1
spotify:track:4lhwhaW9bTJ3GdSyEP8mah,0.35700000000000004,0.623,285480,43.673,0.642,0,0.0,2,0.227,-5.28,1,38,2006-08-14,12,0.301,103.239,5,0.675,1
spotify:track:63YyQQtDdufxojf9LdC443,0.118,0.55,260627,5.3039999999999985,0.514,0,0.0,8,0.0906,-7.348,1,43,2005-01-01,13,0.0265,138.105,4,0.311,1
spotify:track:2GlhJyZRWP3MnSXOvnovIa,0.077,0.799,240213,3.188,0.878,1,0.0,1,0.51,-2.282,1,55,2006-01-01,11,0.219,95.0,4,0.594,1
spotify:track:1srGZiB4G4At62z2Z8wYL9,0.337,0.667,231147,39.585,0.468,0,0.0,9,0.239,-8.839,0,47,2005,9,0.108,77.992,4,0.423,1
spotify:track:7o0kV6oNSTVxcxvbGpUcms,0.0459,0.76,232067,21.993,0.826,0,0.0,5,0.109,-3.997,0,51,2013-01-01,9,0.0291,130.321,4,0.619,1
spotify:track:0Eu5SrReZzaJX0NLKI8tQS,0.000185,0.906,274947,13.395999999999999,0.624,0,6.21e-06,4,0.0608,-5.556,1,49,2006-08-22,14,0.179,84.009,4,0.775,1
spotify:track:3kZoay4ANo86ehb6s4RwS9,0.189,0.7879999999999999,303053,7.945,0.7979999999999999,1,0.0,8,0.3,-4.68,0,68,2005-01-01,13,0.0997,143.05100000000004,4,0.836,1
spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.448,0.599,233640,31.25,0.785,0,0.00336,3,0.151,-4.013,1,75,2005-02-22,10,0.0309,140.046,4,0.52,1
spotify:track:5XfQTbialQHn9PhDb0p85H,0.0247,0.6609999999999999,204960,32.328,0.978,1,0.0,1,0.0856,-3.064,0,64,2006-04-11,6,0.107,98.019,4,0.5920000000000001,1
spotify:track:0Ti2dlF2xLjXblvdU5fCxM,0.00022,0.308,206587,4.786000000000001,0.873,0,0.000729,8,0.0974,-4.542,1,69,2006-06-06,7,0.0533,143.519,4,0.6859999999999999,1
spotify:track:1gFMesXcHHtIUhwzxYFOtz,0.00525,0.735,201467,27.128,0.86,0,0.000192,11,0.404,-3.878,0,43,2006,9,0.0339,124.052,4,0.835,1
spotify:track:2TmD4OyEl5WyhXR6wIia6m,0.0731,0.638,207173,30.457,0.807,0,0.0,1,0.0594,-6.489,1,32,2005-08-02,12,0.032,118.997,4,0.778,1
spotify:track:5pdUVaAfEOGSdc4GAuQgEp,0.105,0.892,255467,13.32,0.452,1,7.29e-06,4,0.0685,-7.8820000000000014,0,43,2006-08-22,9,0.35100000000000003,102.052,4,0.392,1
spotify:track:13xxBnXOuiBxVxJI458B0i,0.8390000000000001,0.588,226973,11.171,0.391,0,0.0,0,0.227,-8.607000000000001,0,69,2006-04-10,13,0.0334,144.069,4,0.349,1
spotify:track:1D1nixOVWOxvNfWi0UD7VX,0.00577,0.706,259333,36.314,0.8009999999999999,0,0.0,5,0.0822,-6.332999999999998,1,75,2004-08-30,11,0.0399,100.013,4,0.63,1
spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,0.000731,0.441,219320,21.986,0.815,0,0.0,3,0.414,-4.088,1,63,2005-09-26,9,0.0276,164.021,4,0.522,1
spotify:track:71V89tJj9CboDyzncO6ZN2,0.00593,0.745,236600,31.936,0.695,0,0.0,2,0.0615,-5.0760000000000005,1,52,2006-08-14,10,0.0271,102.014,4,0.519,1
spotify:track:4jVipHalgvFVz3Smp4aQID,0.39,0.6579999999999999,227027,14.227999999999998,0.742,0,0.000331,1,0.125,-3.511,1,34,2006-08-22,8,0.0319,123.316,4,0.698,1
spotify:track:3up3fJWzT9VXVmPWuALqed,0.0404,0.831,235067,27.861,0.79,0,0.0,5,0.122,-1.578,0,39,2006-12-26,12,0.039,106.491,4,0.937,1
spotify:track:3RyuWd7xlLJdLddH6Kt2o6,3.83e-05,0.489,186173,6.701999999999999,0.955,0,0.000186,11,0.334,-2.7710000000000004,0,48,2006-01-01,7,0.0363,129.352,4,0.815,1
spotify:track:1g1Jor1zrllXn2ogj8KGAH,0.428,0.674,198360,19.914,0.87,0,5.08e-06,3,0.127,-5.158,0,49,2006-01-01,9,0.0912,120.027,4,0.5589999999999999,1
spotify:track:5Au8ObNQvrwFVEgGqQQL6D,0.102,0.7509999999999999,189693,2.135,0.845,0,0.0,1,0.0497,-4.444,1,45,2006-01-01,8,0.134,103.995,4,0.927,1
spotify:track:3qrE75eXkASxoMG8wJvWSk,0.302,0.446,241680,19.867,0.947,0,0.000692,4,0.0979,-6.5939999999999985,1,45,2010-11-02,10,0.052000000000000005,176.798,4,0.88,1
spotify:track:5OIC83vOPXGU5ZzrfLVR4g,0.0215,0.7490000000000001,203240,16.84,0.595,0,0.0,2,0.087,-7.721,1,28,2006-08-22,9,0.12,161.986,4,0.8190000000000001,1
spotify:track:6GPiKalxD23rJirHKJm00X,0.262,0.422,249253,41.864,0.894,0,0.0,11,0.142,-3.507,0,49,2006-01-01,12,0.332,152.17,4,0.636,1
spotify:track:3tkbjyAmQnGsD52Rn8TCX8,0.135,0.772,204160,9.499,0.861,0,0.000742,7,0.064,-2.389,1,42,2006-08-22,9,0.0898,133.918,4,0.424,1
spotify:track:0Uc706myy6Th7I6KQ9xA1x,0.0579,0.931,216000,15.431,0.486,1,0.0,6,0.161,-10.558,1,51,2006-01-01,10,0.139,120.026,4,0.8959999999999999,1
spotify:track:3cE5ltZFHmBpiS77itKaOM,0.16899999999999998,0.48,206587,30.373000000000005,0.928,0,0.0,4,0.0479,-5.501,1,55,2005-11-06,11,0.0899,167.986,4,0.713,1
spotify:track:4G6nDMotZyFlErPckGDAQR,0.0116,0.7190000000000001,212600,17.454,0.5920000000000001,0,0.000354,11,0.0792,-6.922999999999999,1,29,1992-02-14,12,0.0273,117.244,4,0.4970000000000001,1
spotify:track:6K3VfYpY58uXYuvS5NQLIJ,0.16699999999999998,0.66,251280,23.184,0.659,0,0.0,8,0.181,-7.347,1,43,2006-08-22,11,0.0385,144.031,4,0.354,1
spotify:track:3xtvbmRrXAb5m5ng0KPMSk,0.0041600000000000005,0.584,216707,16.881,0.857,0,0.0008960000000000002,2,0.276,-5.103,1,51,2006-01-01,7,0.033,108.027,4,0.742,1
spotify:track:5TwHsJUggwl7XFDv23ihSq,0.00127,0.433,236267,15.306,0.868,0,2.87e-06,0,0.132,-3.03,1,40,2007-11-06,9,0.0422,139.89600000000002,4,0.41,1
spotify:track:5djhyxT7ZIzM1rP2XE2ygb,0.175,0.635,248040,31.95,0.7490000000000001,0,3.71e-05,11,0.139,-5.815,1,38,2008-01-01,7,0.0294,100.95,4,0.628,1
spotify:track:18uAu5gCnoGGNYQu8LeAr1,0.172,0.723,264400,26.287,0.784,1,2.77e-06,6,0.685,-4.74,0,43,2006-08-22,10,0.297,94.216,3,0.556,1
spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.0088,0.537,214107,16.859,0.674,0,0.0,5,0.265,-5.134,0,69,2006-01-01,10,0.0277,136.002,4,0.33,1
spotify:track:3hQCHzkE5oSA3F1xM8bpcM,0.0849,0.502,254093,24.258000000000003,0.652,1,0.0,9,0.0675,-7.224,1,66,2006-01-01,12,0.3,136.04,4,0.649,1
spotify:track:0vyEatwgB5xaBkmyXWqf3x,0.027000000000000003,0.527,317627,19.529,0.898,0,0.0,0,0.0686,-3.624,0,57,2010-03-16,12,0.0367,162.058,4,0.462,1
spotify:track:30cSNer6TV8x2utjULVeQ5,0.004,0.677,238920,1.3519999999999994,0.6709999999999999,0,5.07e-05,7,0.413,-4.905,1,67,2006-04-10,10,0.0361,137.046,4,0.527,1
spotify:track:53ETzLQQKFCzykRbqWb1ph,0.00374,0.6779999999999999,186827,40.096,0.5720000000000001,0,6.59e-05,11,0.118,-7.033,0,61,2005,8,0.0466,87.165,4,0.444,1
spotify:track:7pAT4dOUzjq8Ziap5ShIqC,0.262,0.684,231867,21.385,0.8190000000000001,1,0.00197,1,0.113,-3.309,0,59,2005,12,0.238,179.99900000000005,4,0.25,1
spotify:track:3unLUM6bJcy5beGawHpynM,0.21600000000000005,0.481,224613,27.046,0.508,0,0.000175,2,0.105,-7.666,1,45,2005-01-01,7,0.0248,86.01299999999998,4,0.268,1
spotify:track:5auMzVHFr5Zfw6IbKarZ56,0.417,0.386,279827,23.371,0.452,0,0.0,2,0.0881,-7.715,1,64,2005,12,0.0278,169.83700000000005,3,0.287,1
spotify:track:6fx1fKIs5e0pBL5FpdC7RB,0.00941,0.5529999999999999,208280,9.297,0.8370000000000001,0,0.0,6,0.3720000000000001,-5.608,1,65,2006-04-25,7,0.0452,140.495,4,0.4320000000000001,1
spotify:track:5PCYGkoOlpvjttDtG8XcvS,0.279,0.716,247431,6.612000000000001,0.6679999999999999,0,0.0,2,0.337,-5.136,1,48,2006-06-01,14,0.083,141.006,4,0.7440000000000001,1
spotify:track:7mwLsFXNBWbtFzA032tUbx,0.125,0.785,260893,8.376000000000001,0.5870000000000001,0,0.000101,9,0.0358,-6.698,1,42,2005-01-01,14,0.364,96.842,4,0.622,1
spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,0.136,0.421,244667,12.165,0.728,0,0.0,7,0.136,-5.644,1,47,2006-01-01,11,0.035,150.12,4,0.311,1
spotify:track:3oSvnVnypxfxRHVHawpwQu,0.0297,0.604,227667,26.846999999999998,0.8079999999999999,1,0.0,0,0.0493,-5.805,0,45,2006-01-01,14,0.314,193.894,4,0.688,1
spotify:track:6ElumkJqdCEk1CJjLDWL1C,0.115,0.5579999999999999,224627,4.936,0.84,0,0.0,2,0.0866,-2.852,1,25,2007-01-01,9,0.0606,168.361,4,0.725,1
spotify:track:0SCtEUwSkgavjuzebBznX5,0.564,0.434,240267,14.366,0.608,0,0.0,2,0.28300000000000003,-4.2810000000000015,1,48,2005-11-14,12,0.0311,78.60600000000002,4,0.331,1
spotify:track:32C5of1pAeU7IeEbGiLWAo,0.0956,0.672,172507,25.363000000000003,0.934,0,0.0,7,0.109,-3.322,1,45,2006-07-01,8,0.0333,129.123,4,0.948,1
spotify:track:2R0eqSxBNxlKmfLjAwaj0C,0.35700000000000004,0.445,235280,20.313,0.682,0,7.28e-06,10,0.109,-6.686,1,47,2014-02-04,9,0.0289,181.64,4,0.631,1
spotify:track:3aVCHTY93NQQbOcDDbwwXA,0.277,0.562,263027,28.61,0.757,0,0.0,1,0.0745,-3.945,1,44,2005,14,0.0253,93.02,4,0.299,1
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.106,0.951,218573,3.512,0.6,0,0.0,0,0.0712,-4.675,0,75,2005-09-26,11,0.0685,125.04,4,0.8220000000000001,1
spotify:track:3r4U9UpHaFurMtq1oCZoAp,0.251,0.845,236573,48.49,0.8009999999999999,1,0.0,10,0.0951,-5.619,0,46,2006-01-01,10,0.129,107.012,4,0.6659999999999999,1
spotify:track:3zmBBq2RwdHzqUXZlzNeeq,0.17800000000000002,0.821,187400,12.815,0.82,0,6.35e-06,1,0.149,-1.5619999999999998,1,27,2006-01-01,7,0.233,94.05,4,0.564,1
spotify:track:6Su4jst3IXkvneQb4OUiLE,0.0105,0.573,249160,30.051,0.934,0,7.26e-05,5,0.318,-3.377,1,29,2006-07-11,11,0.0372,118.773,4,0.544,1
spotify:track:2jv9Ppwz9u3lqWfXV0q2sW,0.026,0.463,248693,13.118,0.524,0,0.0,1,0.102,-8.207,1,31,2006-06-13,10,0.0316,144.055,4,0.308,1
spotify:track:4cpXOdI3swm8Pfb39P2Jue,0.244,0.62,165347,25.101999999999997,0.921,0,0.0,2,0.358,-1.909,1,34,2005-01-01,8,0.0287,97.991,4,0.563,1
spotify:track:43vHo2Iis2QX3sle9o4S3g,0.272,0.557,234307,30.484,0.5489999999999999,0,0.0,0,0.109,-6.674,1,27,2008-01-03,11,0.0246,139.945,3,0.268,1
spotify:track:6p2liQLGoDaLXgND68bfVt,0.0006580000000000001,0.687,199773,3.18,0.677,0,0.000146,2,0.0564,-4.172,1,70,2005-12-06,9,0.0508,75.05199999999998,4,0.546,1
spotify:track:0zY7SkbIByXGKak663jHuI,0.0103,0.638,218507,9.525,0.947,0,0.0727,9,0.386,-2.8110000000000004,1,46,2006-08-29,12,0.054000000000000006,124.162,4,0.7,1
spotify:track:44uPR8hTkZmXh40uIx30WK,0.0114,0.5489999999999999,230880,20.689,0.873,0,2.84e-05,4,0.35200000000000004,-7.202000000000001,1,50,2006-01-01,6,0.0389,120.064,4,0.759,1
spotify:track:25sA1vM4BFkTb5cJGWftFo,0.0147,0.75,189307,10.994000000000002,0.888,0,1.11e-06,0,0.0759,-4.524,1,48,2004-01-17,8,0.0426,115.973,4,0.935,1
spotify:track:2UORsaluUZXiMvkkkedDTJ,0.863,0.43,210333,20.458,0.203,0,4.71e-06,8,0.106,-10.425,1,38,2006-06-27,10,0.0369,119.884,4,0.105,1
spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,0.000449,0.317,175200,20.28,0.887,0,9.23e-06,0,0.363,-4.525,1,65,2006,7,0.0472,174.009,4,0.544,1
spotify:track:6n3DHpxpA2wjXbtaF8oPss,0.00946,0.382,233280,4.76,0.932,0,0.0,0,0.301,-3.027,1,3,2010-01-01,9,0.0734,171.99900000000005,4,0.321,1
spotify:track:2F1H1Tm2qJmeiFcUi7vZiL,0.109,0.7929999999999999,258800,30.72,0.618,0,0.0,2,0.331,-8.664,1,45,2005-12-20,12,0.108,119.984,4,0.31,1
spotify:track:4uNisev7PGUAixBOagpgyY,0.0901,0.825,202760,2.987,0.586,1,0.0,4,0.0635,-6.044,0,40,2006-01-01,12,0.336,78.03,4,0.611,1
spotify:track:0vg4WnUWvze6pBOJDTq99k,0.633,0.675,209493,8.713,0.479,1,1.76e-05,0,0.08800000000000001,-9.87,0,75,2005-08-08,9,0.0278,81.99799999999998,4,0.454,1
spotify:track:0CAJdthKDdRjB2h8YOguN6,0.0155,0.551,274333,17.685,0.81,1,0.0,11,0.16899999999999998,-4.365,1,62,2006-03-27,13,0.0344,73.464,4,0.332,1
spotify:track:5FXOEdfNW7nYQrBWtW49Cl,0.364,0.66,222000,18.725,0.5479999999999999,0,0.0,6,0.108,-7.127000000000002,1,55,2006-01-01,7,0.215,86.947,4,0.436,1
spotify:track:5BFMUpscSbYVT2V9j5d275,0.0466,0.621,237600,3.543,0.644,0,0.0,2,0.5489999999999999,-5.624,1,41,2004-08-30,11,0.115,168.015,4,0.526,1
spotify:track:2uuTo18bRgXj3RvlbZKMvU,0.0485,0.5429999999999999,312533,31.974,0.878,0,0.00101,11,0.125,-5.994,1,54,2006-01-01,13,0.0472,144.157,4,0.189,1
spotify:track:53kn9xq31Hfrqfc3T7JYTT,0.652,0.8490000000000001,227880,13.366999999999996,0.745,0,0.000339,6,0.16399999999999998,-6.962999999999999,0,50,2007-04-03,14,0.157,94.989,4,0.835,1
spotify:track:23wZ7ClwPgwBNkFvnTlMwk,0.0813,0.5329999999999999,223200,17.844,0.665,0,1.86e-05,5,0.332,-5.6320000000000014,1,44,2005-01-01,9,0.0317,80.975,4,0.212,1
spotify:track:2X0aeFJXJZpeK2nSWvypiI,0.117,0.259,298240,32.047000000000004,0.7290000000000001,0,0.0,2,0.438,-2.665,1,47,2005-11-15,14,0.0418,169.11,3,0.284,1
spotify:track:4mBy2d5IY5rQkidZBKXxfT,0.5820000000000001,0.65,232533,27.666,0.501,0,0.0,10,0.112,-6.905,1,49,2005-12-13,10,0.0963,127.984,4,0.374,1
spotify:track:65Jn2gZWMren03Rz0fCMqs,0.0688,0.568,213733,30.976,0.695,0,0.0,9,0.15,-3.828,1,52,2005-07-26,9,0.0294,135.92600000000002,4,0.218,1
spotify:track:5439qJTu5mVH9aeriwp03u,0.0437,0.537,230280,20.24,0.885,0,0.0,7,0.274,-3.641,1,54,2005-01-01,8,0.0343,131.69799999999998,4,0.802,1
spotify:track:2UORsaluUZXiMvkkkedDTJ,0.863,0.43,210333,20.458,0.203,0,4.71e-06,8,0.106,-10.425,1,38,2006-06-27,10,0.0369,119.884,4,0.105,1
spotify:track:0iufOeur7VOffzvM1U35QN,0.000251,0.422,245000,22.825,0.836,0,0.0016600000000000002,3,0.35100000000000003,-4.088,1,38,2006,12,0.0361,154.013,4,0.165,1
spotify:track:7snK1sf3ZHxahCYpFy1aJ8,0.00355,0.794,269640,16.099999999999998,0.695,1,0.0,1,0.0883,-6.692,1,45,2006-10-31,15,0.15,108.071,4,0.364,1
spotify:track:7zo8XAMYBG6nGpqGiIudBc,0.2,0.63,284933,19.744,0.6609999999999999,0,0.0,1,0.17,-5.11,0,53,2006-01-01,14,0.045,156.005,4,0.311,1
spotify:track:1T9LoqfoCcLb53xijmKSsI,0.0771,0.647,236840,26.74,0.85,0,0.0,2,0.0662,-3.464,1,29,2015-02-03,10,0.0292,109.002,4,0.471,1
spotify:track:7tSt526i6jm3zmhUfbXZHX,0.13699999999999998,0.33,226200,13.118,0.7979999999999999,0,0.000269,2,0.13,-4.23,1,46,2006-07-21,12,0.0381,142.287,4,0.7909999999999999,1
spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,0.016,0.64,252653,4.17,0.62,1,0.0,1,0.0831,-5.931,1,61,2005-01-01,12,0.416,129.37,5,0.609,1
spotify:track:1eOHw1k2AoluG4VyjBHLzX,0.00474,0.635,196467,7.627000000000002,0.974,0,1.56e-05,8,0.41,-5.372999999999998,1,64,2006-02-21,11,0.052000000000000005,142.049,4,0.495,1
spotify:track:4o568kdkDntTDuQTJfMIxa,0.081,0.7390000000000001,323960,27.455,0.603,1,0.0,2,0.0833,-7.7879999999999985,1,42,2006-01-01,17,0.0784,158.873,4,0.496,1
spotify:track:6AuUXX8vRuLccpJvgHoR86,0.0199,0.562,170960,26.838,0.754,0,0.0,5,0.311,-5.1629999999999985,1,32,2011,9,0.0392,175.021,4,0.6759999999999999,1
spotify:track:6Yp4C2d3ZYhbUc4xiQAySq,0.0846,0.5379999999999999,204653,20.743000000000002,0.457,0,2.76e-06,10,0.158,-5.876,1,38,2006-01-01,12,0.027000000000000003,139.827,4,0.439,1
spotify:track:6nz35DNIzbtj5ztpDEcW1j,0.16399999999999998,0.652,254466,29.021,0.809,0,0.0,5,0.175,-5.276,1,60,2006-06-27,14,0.17,94.786,4,0.512,1
spotify:track:2YegxR5As7BeQuVp2U6pek,0.067,0.7240000000000001,246333,26.238000000000003,0.705,0,0.0,2,0.262,-5.859,0,62,2005-01-01,12,0.112,146.589,4,0.662,1
